labels,text,lang,sentiment
ham,Ich liebe es zu Wein und speisen meine Dame!,german,neutral
ham,"Prost für die Nachricht Zoggorius. Ich habe auf mein Telefon starren für ein Alter entscheiden, ob zu texten oder nicht.",german,negative
ham,"Si je suppose, autant prendre 1 voiture",french,neutral
ham,"???, ????!",hindi,neutral
ham,Wann/wo hole ich dich ab?,german,neutral
ham,"Inzwischen in der Scheiße-Suite: xavier beschlossen, uns zu geben &lt;#&gt; Sekunden der Warnung, dass Samantha kam und spielt Jays Gitarre zu beeindrucken sie oder etwas Scheiße. Auch glaube ich nicht, dass Doug realisiert, dass ich hier nicht mehr leben",german,neutral
ham,kühles Chikku-Chikku:-):-DB-),german,neutral
ham,"Auf diese Weise Transport ist weniger problematisch als auf Sat-Nacht. By the way, wenn u fragen wollen, n zu meinem Tag beitreten, fühlen Sie sich frei. Aber müssen bestimmte Neins als Buchung auf Fri wissen.",german,neutral
ham,??? ??? 2 ??? arrr. ?? ??? ???? ?????? N ? ???? ??? ?????? ??? ??? ?? ??? ??? ?? ?? ???? ????? ?? ?????? ?? ??? ???,hindi,neutral
ham,??? ???? ??? ?? ????? ???? ?? ??? ?????? ?? ???? ???...,hindi,neutral
ham,Je suis vraiment désolé que je ne puisse pas 2 faire ce vendredi.hope u peut trouver une alternative.hope yr terme va ok:-),french,neutral
ham,He also knows about lunch menu only da. . I know,english,neutral
ham,* Am on a train back from northampton so i'm afraid not!,english,neutral
ham,Hi where you. You in home or calicut?,english,neutral
ham,"Cher chemin de fer, qu'est-ce qui t'arrive?",french,neutral
ham,Je rentrerai à la maison une fois.,french,neutral
ham,???.. ???? ????? ?? ????? ?? ???????? ????,hindi,neutral
ham,???? ??????? ?? ????? ?? ?? ????????? ?? ??? ???? ???? ????? ???,hindi,neutral
ham,C'est vraiment dur de me bluffer leh... tu dors tôt aussi.,french,neutral
ham,??? 'lt ?? ????;#gt; ar...,hindi,neutral
ham,Du hättest mir das nicht sagen müssen.,german,neutral
ham,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.,english,positive
ham,Avez-vous des projets avec votre famille en pierre?,french,neutral
spam,XMMAS ???????? ??????? ???? ??! ?? ?? ??????? ?? ?????? ???? ?? ????? ?? ??? ??? ??? ???? ?? ?? ?? ?? ????? 2000 ???????? GUEREGEEEGEEED. ??? 0.90909 ??? ???? ???? ??. ??? 12hs ???? 12hs.,hindi,neutral
spam,"PRURRE GRANTC TANT TAS TE ?? ??? ?? ??????? ?????? ?? ???????? ????, AVEREASAS44 ?? ?????1000000.",hindi,neutral
ham,??? ????? ??? ?? ??? ??? ???. ????? ????????? ???? 6 ??? ?? ???? ?????? ?? ??? ???? ????.,hindi,neutral
ham,"Storming msg: Wen u lift d phne, u sagen ""HELLO"" Do u knw wt is d real Bedeutung von HELLO??... Es ist d Name eines Mädchens......... Und u knw wer ist dat girl?? ""Margaret Hallo"" Sie ist d girlfrnd f Grahmbell, die invnted Telefon....... Moral:Man kann 4get d Name einer Person, bt nicht seine girlfrnd... G o d n i g h t.....@",german,negative
ham,No b4 Thursday,english,negative
ham,"?????? ??? ?? ???? ????? ?? ??, ??? ???? ???? (????? ??? ?? ???? ?? ??? ??? ?????? ?? ???? ??? ?? ???? ????????? ???? ???? ??) ?? ???, ?? ?? ?? ?? ??? ???? ????",hindi,neutral
ham,"Ich habe nicht verloren mich krank immer b hier 4u.i nicht beabsichtigen 2 verletzt u, aber ich wusste nie, wie u fühlte sich über mich, wenn ich war+marine&thats was itered2tell urmom.i careabout u",german,neutral
ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,english,positive
ham,Quel genre de choses chantez-vous?,french,neutral
ham,???? ??? ???? ???? ??? ????? ???,hindi,neutral
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,english,neutral
ham,Je vais parler aux autres et venir tôt demain.,french,neutral
spam,???? ?? ????? ??? ?? ?? ??? ?????? 3510 ??? ?? ??? ?? ??? ????,hindi,neutral
ham,"??? ?? ?? ???, ????? ??? ????",hindi,neutral
ham,Pathaya enketa maraikara pa',german,neutral
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,english,negative
ham,Hahaha..utilisez votre cerveau cher,french,neutral
ham,"Es tut mir wirklich leid, dass ich nicht in der Lage 2 tun diese Freitag.hope u finden kann eine Alternative.hope yr Begriff geht ok:-)",german,neutral
ham,"Je suis sérieux, tu es dans la base de l'argent.",french,neutral
ham,"Ich weiß nicht, aber ich vergewaltige Typen beim Pokern.",german,neutral
ham,Don sait..il regarde le film dans l'ordinateur..,french,neutral
spam,"Glissez votre mafia avec une collection d'Halloween d'un logo & message photo plus un ton eerie gratuit, txt CARD SPOOK à 8007 zed 08701417012150p par logo/pic",french,negative
spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,english,positive
ham,"Hey, du hast Gautham deinen Namen gesagt?",german,neutral
spam,Ur cash-balance ist derzeit 500 Pfund - zur Maximierung ur cash-in jetzt senden CASH auf 86688 nur 150p/msg. CC: 08708800282 HG/Suite342/2Lands Reihe/W1J6HL,german,neutral
ham,"Oui, dit-elle qu'elle demandait de l'importance aux wats?",french,neutral
ham,"Es sind 6 Pfund, um reinzukommen, ist das ok?",german,neutral
ham,"Haha awesome, I've been to 4u a couple times. Who all's coming?",english,positive
ham,Je n'ai pas bien dormi ces dernières nuits.,french,neutral
ham,??? ????? ??? ???. ???? ??? ???? ??? ??? ???.,hindi,neutral
ham,"Tudy, ?? ???? ?? ??? ???. ?? ????? ?? ???? ??? ?? ????? ??. ?????.",hindi,neutral
ham,"I call you later, don't have network. If urgnt, sms me.",english,neutral
ham,Ne le pense pas. Il s'éteint comme au hasard dans les 5 min de l'ouverture.,french,neutral
ham,"Auch Nordkarolina und texas atm, Sie würden nur auf die Gre Website gehen und zahlen für die Testergebnisse gesendet werden.",german,negative
spam,"Salut, les filles de SEXYCHAT vous attendent pour leur envoyer un texto. Text maintenant pour une bonne conversation de nuit. envoyer STOP pour arrêter ce service",french,negative
ham,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.,english,negative
ham,"La vie n'est rien d'autre que la vie v obtenir tout. Mais ""la vie est tout d'autre que la vie v manquer quelque chose "". La vraie valeur des gens ne sera réalisée qu'en leur absence... gud mrng",french,negative
ham,Réfléchissez + da.,french,neutral
ham,Miss appel miss appel khelate kintu adversaire miss appel dhortelage. Thats d règle. Un avec grand téléphone réception de qualité gagne.,french,positive
ham,"Bonjour.Comment allez-vous?Qu'est-ce que vous avez fait 2?Quand va-t-il sortir de l'appartement, parce que je vais devoir m'arranger pour ramasser la lampe, etc. Prenez soin de vous. Bonjour caroline!",french,neutral
ham,J'ai besoin de rentrer et de te donner un bon lovin...,french,neutral
ham,"??? ?????? ?? ??? ?? ?????? ?? ?? ???? ??? ??? ?? ?? ??? ???. ???? ?? ????? ??? ?? ?? ??, ??? ?? ??? ?? ??????.",hindi,neutral
ham,"Ich auch da, ich fühle mich gestern Nacht warten bis 2 Tage Nacht Liebe.",german,neutral
ham,Was ist Ur-Pin?,german,neutral
ham,??? ?? ???? ?? ???? ???? ??? ??,hindi,neutral
spam,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",english,positive
ham,"Sorry, I'll call later",english,negative
ham,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",english,negative
ham,Gud mrng dear hav a nice day,english,positive
ham,No that just means you have a fat head,english,negative
spam,Herzlichen Glückwunsch ur entweder eine Reihe von CDs von Virgin Records oder ein Mystery Gift GARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm ca. 3mins,german,positive
ham,I cant pick the phone right now. Pls send a message,english,positive
ham,Er hat seinen Schatten nicht gesehen.,german,neutral
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,english,positive
ham,Je sais que tout le monde m'évite. Je suis un fardeau pour tous.,french,negative
ham,Went fast asleep dear.take care.,english,positive
ham,Wat ü fait maintenant?,french,neutral
ham,Nope. I just forgot. Will show next week,english,neutral
ham,"La nuit s'est terminée pour un autre jour, le matin est venu d'une manière spéciale. Puissiez-vous sourire comme les rayons ensoleillés et laissez vos soucis à la baie bleue. Gud mrng",french,neutral
ham,????? ?? ????? ?? ??? ????????? ?? ???? ??? ?? ????? ?? ??? ?????? ?? ??? ???? ?? ?,hindi,neutral
ham,"Sieht so aus, als hättest du was anderes als Rauch gefunden, tolle Arbeit!",german,neutral
spam,S'il vous plaît appeler notre représentant du service à la clientèle sur FREEPHONE 0808 145 4742 entre 9h-11h puisque vous avez WON une garantie £1000 cash ou £5000 prix!,french,positive
ham,"Okay, lass es, wenn ich mein Haus verlasse.",german,positive
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,english,neutral
spam,?? ????? ?? ?? ?? ??? ??? ?? ?????????? ?????? 1staseeeee.k.ks ?? ??? ?? ????? ???. ???? ??????? ?? ???,hindi,neutral
ham,Rappelez-vous ce jour-là..,french,neutral
ham,??? ??... ?? ?? ????? ??????? ?? ??? ???,hindi,neutral
ham,Fwiwow ??? ???? ????? ?? ??? ?? ?? ???????? ???? ?? ??? ??? ?? ?? ??? ?? ???? ??? ???? ????? ?? ?? ???? ?? ?? ??? ???? ??? ?? ?? ?????? ??? ?? ?? ??? ?????? ???? ????? ??,hindi,neutral
ham,"Comme Dunwan, tu m'aimes déjà, maintenant, tu manges toujours?",french,neutral
ham,"????? ????, ??? ??? ??? ??? ??????",hindi,neutral
ham,Okie...,english,neutral
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",english,positive
ham,"Liebe, passen Sie auf. Ich bin nur zu erreichen home.love u eine Menge.",german,neutral
spam,"Sunshine Quiz Wkly Q! Gagnez un meilleur lecteur de DVD Sony si vous savez quel pays Liverpool a joué en milieu de semaine? Txt ansr à 82277. £1,50 SP:Tyrone",french,positive
ham,"Hey mr und ich gehen zum Meer und mit ein paar Schwulen ich meine Spiele! Gib mir eine Glocke, wenn du fertig bist",german,neutral
ham,Je n'aurai plus besoin de moi pour me coiffer.,french,neutral
ham,That seems unnecessarily affectionate,english,positive
ham,"cud u tell ppl im gona b a bit l8 cos 2 Busse hav gon vorbei, weil sie voll waren & im noch warten 4 1. Pete x",german,neutral
ham,Now project pa. After that only i can come.,english,neutral
ham,Net. q. q. q. q. tut.appapps. Cala. H. tug. o. ie ??,hindi,neutral
ham,"Combattre avec le monde est facile, u soit gagner ou perdre bt combatng avec quelque1 qui est proche de u est dificult si u perdre - u perdre si u gagner - u toujours perdre.",french,neutral
ham,Le panier est plein pour que j'arrive ce soir.,french,neutral
ham,"Sorry, I'll call later",english,negative
spam,"LookAtMe!: Vielen Dank für Ihren Kauf eines Videoclips von LookAtMe!, Sie haben 35p geladen worden. Denken Sie, Sie können es besser? Warum nicht ein Video in einem MMSto 32323 senden.",german,neutral
ham,Bugis oso bei wat...,german,neutral
ham,"Ja, wahrscheinlich muss ich noch mit Leo nachsehen.",german,neutral
ham,"Épargnez-vous le stress. Si la personne a un compte de dortoir, il suffit d'envoyer les détails de votre compte et l'argent vous sera envoyé.",french,negative
ham,That was random saw my old roomate on campus. He graduated,english,neutral
ham,"Ich denke, nur Sie selbst... Danke und sehen Sie tomo",german,neutral
ham,??! ??? ???? ???? ?? ??? ?? ?? ??? ?? ?? ??? ?? ??? ?? ???? ???? ??. ??? 2 ?????? ?? ??? ???? ??....,hindi,neutral
ham,"Chaque Moment en un jour, a sa propre valeur-Le matin apporte l'espérance, l'après-midi apporte la foi, le soir apporte luv, nuit apporte le repos,Wish u les trouve tous aujourd'hui.",french,neutral
ham,Super! J'espère que vous aimez votre homme bien doué. Je suis &lt;#&gt; pouces...,french,positive
ham,"Hallo, Madam, wie geht's?",german,neutral
ham,Hmmm. mais tu devrais le donner un jour..,french,neutral
ham,"Ja, ich sollte es können, ich simse dir, wenn ich bereit bin, mich zu treffen.",german,neutral
spam,Bonjour 07734396839 IBH Offre de fidélité à la clientèle: Le nouveau NOKIA6600 Mobile à partir de SEULEMENT £10 à TXTAUCTION!Txt mot: START to No:81151 & get yours Now!4T&,french,neutral
ham,J'ai accidentellement effacé le message.,french,neutral
ham,I am taking you for italian food. How about a pretty dress with no panties? :),english,negative
spam,"Appelez le 09094100151 pour utiliser les minutes! Appels moulés 10p/min (mob varient). Service fourni par AOM, seulement GBP5/mois. AOM Box61,M60 1ER jusqu'à l'arrêt.",french,neutral
ham,??? ?? ??? ????? ? ???? ???,hindi,neutral
ham,Also remember to get dobby's bowl from your car,english,neutral
ham,Can not use foreign stamps in this country. Good lecture .,english,positive
ham,I'm working technical support :)voice process.,english,positive
ham,Kann man das nicht?,german,neutral
ham,So no messages. Had food?,english,negative
ham,"Ok, oder willst du, dass ich mich umsehe?",german,neutral
ham,. ??? ???? ???? ?? ?? ??? ??? ????? ????? ???.,hindi,neutral
spam,????? ??? ???? ??????? - ??? ?? ?? ????? ?? ??????? ??? ?? ???? ??? ?? ???? ??? ??? ?,hindi,neutral
ham,T'es sûr que tu ne peux pas prendre un moment de maladie?,french,neutral
ham,"Ich habe wie $ &lt;#&gt;, Ich kann noch etwas später. Holen Sie sich, was Sie wollen",german,neutral
ham,"Also, wie ist Scotland. Hoffe, Sie sind nicht über zeigen Ihre JJC Tendenzen. Passen Sie auf. Leben Sie den Traum",german,neutral
spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,english,neutral
ham,"Nein, es ist gerade, wenn Sie einfach Bud oder Drinks oder etwas bringen können, das eigentlich ein wenig nützlicher ist als reines Bargeld",german,neutral
ham,Ü dun wan regarder une affaire infernale?,french,neutral
ham,Are you going to write ccna exam this week??,english,neutral
ham,No. Thank you. You've been wonderful,english,positive
spam,Jamster! Pour obtenir votre texte papier peint gratuit HEART à 88888 maintenant! T&C appliquer. 16 seulement. Besoin d'aide? Appelez 08701213186.,french,positive
ham,"Ya tel, wats ur Problem..",german,negative
ham,Comment ça marche?,french,neutral
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ?,english,negative
ham,Je ne veux rien entendre.,french,neutral
ham,Wat r u doing now?,english,neutral
ham,I've reached home n i bathe liao... U can call me now...,english,positive
ham,"Guten Nachmittag sexy Brötchen! Wie geht die Jobsuche? Ich wache auf und du bist mein erster Gedanke wie immer, meine Liebe. Ich wünsche dir schön und glücklich und weiß, dass ich dich anbete!",german,negative
ham,You can never do NOTHING,english,neutral
ham,"Désolé vikky, je regarde Olave mandara film kano dans trishul théâtre avec mes frnds..",french,neutral
ham,Yaz ???? ?? ?? ?? &lt ??? ??? ?????;# wgt;,hindi,neutral
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,english,positive
ham,???? ?? ???:,hindi,neutral
ham,Call me when you get the chance plz &lt;3,english,positive
ham,???? ??? ??? ??... ???? ??? ???... ???? ??... ????? ???? ???? ?? ??? ??? ?? ??? ?? ???? ??? ???? ????? ?? ?? ??? ?? SUSISIS ???? ???.,hindi,neutral
ham,La pureté de l'amitié entre deux n'est pas une question de sourire après avoir lu le message transmis..Il s'agit de sourire juste en voyant le nom. Gud evng,french,neutral
ham,"Pls nimmt mich für einen Tag an, oder ich flehe dich an, die Nummer zu ändern.",german,negative
ham,??? ?? ??? ???? ????? ??? ???? ??. ???? ?????? ?? ????? ???? ???: / ?? ???? ??? ?? ???? ???? ???,hindi,neutral
ham,??- fyi x ?? ???? ?? ????? ?? ????? ?? ?? ??? ????? ??? ?? ?????? ??,hindi,positive
ham,Ok anyway no need to change with what you said,english,neutral
ham,"YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV",english,negative
spam,?? ????? ????? ??. ?? ????? ? ???? ???? ??? ???? ?????? ??! ?? ???? ???? ?? ??????? ???? ?? ??? ??????? ????.,hindi,neutral
ham,Shopping lor. Them pluie mah dur 2 feuilles verger.,french,neutral
ham,Pls dit à Nelson que les bb ne sont plus dans le comin. L'argent que j'attendais d'aint à venir,french,positive
ham,A la maison aussi.,french,neutral
ham,"HI DARLIN I HOPE I HOWE YOU HAD A NICE NIGHT I WISH I HAD HAD COAD CANT WARTE WARTE WARTE, SIE LIEBE FRAN PS I WANT DIRTY ANAL SEX UND I WANT A 10 MAN GANG BANG",german,positive
ham,"Fait drôle Personne n'enseigne volcans 2 éruptions, tsunamis 2 surgissent, ouragans 2 alentour n° 1 enseigne hw 2 choisir une femme Catastrophes naturelles vient d'arriver",french,neutral
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,english,positive
ham,"Ich hoffe, du hast keine Angst!",german,neutral
ham,"Ahhhh... juste réveillé! avait un mauvais rêve sur u tho, donc je n'aime pas u en ce moment :) Je ne savais rien sur la comédie nuit mais je suppose im up pour elle.",french,positive
ham,I think chennai well settled?,english,positive
spam,"Hey Garçons. Voulez-vous hot XXX photos envoyé directement 2 ur téléphone? Txt PORN à 69855, 24Hrs gratuit et puis seulement 50p par jour. Pour arrêter le texte STOPBCM SF WC1N3XX",french,neutral
